epoch,acc,loss
0,0.5528255527279203,0.9323634016621221
1,0.6040131039642878,0.7593113147851193
2,0.6044226044470126,0.7095041063650039
3,0.6044226044226044,0.6896926152423012
4,0.6044226044226044,0.6779277022992071
5,0.6048321049297374,0.6701215637892021
6,0.6044226045202369,0.6633943345193293
7,0.6056511056511057,0.657077804049149
8,0.6138411138411138,0.6505481511427671
9,0.6355446355934518,0.6435067666836394
10,0.6531531530555207,0.6356493278569026
11,0.6875511875023713,0.6276859349153942
12,0.6904176904176904,0.6199629616288256
13,0.7092547093035255,0.6107039030803021
14,0.7088452087475764,0.6025775949501971
15,0.7088452089428413,0.593758407476786
16,0.7035217034728872,0.5860531079193103
17,0.7072072072560235,0.5784433725229743
18,0.7051597052085214,0.5713075764056212
19,0.7125307125307125,0.5651129789278216
20,0.7080262080750243,0.558876380190119
21,0.7096642097130259,0.553309681130471
22,0.7121212120235796,0.5473034193923881
23,0.7194922195410357,0.541104269847823
24,0.7239967239479077,0.5358539083568313
25,0.7219492219980382,0.5313850936100778
26,0.722358722309906,0.5267591844514976
27,0.7297297296809134,0.5205557740291155
28,0.7330057331033655,0.5161734376160655
29,0.7371007370519208,0.5109843290994442
30,0.7346437347413671,0.5074371944969546
31,0.7473382472406148,0.5012449183784284
32,0.7485667486155648,0.49466105209424005
33,0.7551187551187551,0.4900065664626066
34,0.7538902538414376,0.4833636649508246
35,0.7596232596720759,0.47752851657844
36,0.7661752660776336,0.47099077952972307
37,0.7739557739801821,0.4639704140066417
38,0.7882882883371045,0.4562702749372993
39,0.7866502866991029,0.4506457708928548
40,0.7940212941189265,0.4482755868479817
41,0.7886977887954212,0.4414558055750373
42,0.8042588043564368,0.4376863977344772
43,0.8001638002126165,0.4326162229396592
44,0.8013923012946689,0.42828541049500357
45,0.8058968057991734,0.4236806054080148
46,0.8022113021136698,0.4209925104710628
47,0.8071253070764909,0.4159022400263975
48,0.814496314398682,0.4120652942409484
49,0.8095823095823096,0.40763120909727174
50,0.8206388206388207,0.40390401935841
51,0.8140868141356303,0.4046509958846368
52,0.8214578214578214,0.39706927888174703
53,0.828419328321696,0.3896826992359052
54,0.823505323407691,0.3917617796631156
55,0.831285831237015,0.38568359481614695
56,0.834971334971335,0.37921497421026423
57,0.8333333333821495,0.3773645111081251
58,0.8280098279610117,0.37913952180833527
59,0.8382473382961545,0.3693382723423226
60,0.8419328418840257,0.3698632608760487
61,0.830466830369198,0.36567614593045034
62,0.8435708434732111,0.3618816399701202
63,0.8419328418352094,0.3571677187443951
64,0.8472563473051635,0.356859760534363
65,0.8456183455695294,0.35674763379967867
66,0.8345618345618345,0.35944265954617494
67,0.8402948401972078,0.3571025009871896
68,0.8468468468468469,0.34632428477378674
69,0.8554463554951717,0.3409870402867632
70,0.8513513512537189,0.3481904949739661
71,0.8513513512537189,0.34235804160045463
72,0.8538083538083538,0.34037762018718454
73,0.8513513513513513,0.3394321440539821
74,0.8554463553487229,0.33200215653842047
75,0.8513513513025351,0.33803763497471323
76,0.8607698606722283,0.3288580222660943
77,0.8546273545297222,0.3344265229871876
78,0.85626535621654,0.33312816667712974
79,0.8505323505323505,0.3355107552003509
80,0.8538083537107213,0.3263057867197791
81,0.8619983619007295,0.32546401763430977
82,0.867731367780184,0.3190728381312743
83,0.8615888616376779,0.32245687536291173
84,0.8570843570355409,0.3270507800979364
85,0.8566748565772242,0.3194279724657291
86,0.8644553644553644,0.3155288723382083
87,0.8632268632268633,0.3152925165691989
88,0.867321867273051,0.31688337942110917
89,0.8640458640946803,0.3116685637775549
90,0.8652743652743653,0.31196206175919733
91,0.8640458640946803,0.3124232497203555
92,0.866502866405234,0.30665975045122934
93,0.8595413595901757,0.3191480172354115
94,0.8669123668635507,0.31074259741983873
95,0.866502866405234,0.3074535814149764
96,0.867321867273051,0.30362845084688683
97,0.8632268632268633,0.31473719630692454
98,0.8681408680432356,0.30463885797231927
99,0.8677313677313677,0.3077122871104222
100,0.8677313676825514,0.3012889487932785
101,0.869778869827686,0.30278538290737694
102,0.8656838656838657,0.30112670061165536
103,0.8660933660933661,0.2959231876941317
104,0.8746928745952421,0.29114285680136653
105,0.8767403766427442,0.2939052811223498
106,0.8656838656350494,0.30147368750740133
107,0.877968877968878,0.2938580530940461
108,0.8775593775593775,0.2898765231782447
109,0.8665028665516827,0.2960068224200843
110,0.8783783783783784,0.29055709568181065
111,0.8771498771010608,0.28517349175407103
112,0.8734643734643734,0.29481036492442614
113,0.869778869827686,0.2927421271849811
114,0.870188370139554,0.294633047977107
115,0.8710073709097385,0.28831261833313543
116,0.8705978705002381,0.29675721792682674
117,0.8816543815567491,0.28793127770115373
118,0.88001638001638,0.28509406013800215
119,0.8775593774617451,0.28901969351600565
120,0.8783783782807458,0.278554391143363
121,0.8722358721382397,0.2875640924400623
122,0.8759213759213759,0.28136363541318393
123,0.8796068796068796,0.27976057327594256
124,0.8787878788366951,0.28193636042089565
125,0.8841113841602004,0.2769573667955438
126,0.8816543816543817,0.27475787689459313
127,0.8832923832923832,0.27213480062996337
128,0.8787878788366951,0.27922077717398347
129,0.8861588861588862,0.27766295974611943
130,0.8869778869778869,0.2736638150285444
131,0.8820638819662495,0.2723445335340539
132,0.8857493856517532,0.2742472209225513
133,0.8910728910728911,0.2674425985972282
134,0.8804258803282479,0.27680353953348236
135,0.8808353808841971,0.27601300352035635
136,0.884520884423252,0.27593797307391327
137,0.874692874741691,0.2850062159072367
138,0.8775593774617451,0.272716838045749
139,0.8857493856517532,0.26563639818011103
140,0.8857493856517532,0.2682881780475207
141,0.8853398852910691,0.27162546868894455
142,0.8861588861588862,0.27165801474102985
143,0.8923013923990248,0.2622504387596999
144,0.8804258804746967,0.27194003015146406
145,0.8734643735131897,0.26956055390844574
146,0.8906633905657582,0.2671096098901403
147,0.8927108927108927,0.26378803931475664
148,0.8869778869778869,0.26484689467954986
