epoch,acc,loss
0,0.5909090908602747,0.8948744838106935
1,0.6044226044470126,0.7521325945366024
2,0.6044226044226044,0.7108687779924892
3,0.6044226043737881,0.6922986488865596
4,0.6044226045202369,0.6813352134362486
5,0.6044226043737881,0.6728046214746511
6,0.6044226043737881,0.6641570871038383
7,0.6081081080592918,0.6559474877311401
8,0.623259623210807,0.6465076189564448
9,0.6580671580671581,0.6358423626979387
10,0.6781326780838619,0.6246908756185027
11,0.6932841933330095,0.6137065730262837
12,0.7043407043529084,0.602994023679613
13,0.704750204799021,0.5945991513477203
14,0.7010647011623335,0.585606788680946
15,0.7104832103855779,0.5799801221009067
16,0.7022932022932022,0.5737582593546062
17,0.7133497133008971,0.5664282059396124
18,0.7104832104343942,0.5607429934660985
19,0.7199017199505362,0.5545174505845335
20,0.7162162162162162,0.5487935363416492
21,0.7289107288619127,0.5426453102035272
22,0.7248157247669086,0.5362251946713278
23,0.7285012285500447,0.5303951168919468
24,0.7313677313189151,0.5247363635597416
25,0.7399672399184237,0.5175302231243455
26,0.7424242424242424,0.5121837085041231
27,0.7469287469775632,0.5047588285903868
28,0.758804258853075,0.49767488719594954
29,0.7551187551675713,0.4906875837249506
30,0.7628992628016303,0.48151553980548495
31,0.7641277642253966,0.4757430838523196
32,0.7764127764615927,0.4652577675726451
33,0.7784602784114623,0.4582710338117254
34,0.7907452906476582,0.44923772453578353
35,0.7972972973949298,0.44024727819983245
36,0.8054873055361217,0.43435034839273184
37,0.8063063062086738,0.42748622246007273
38,0.8153153153641316,0.41853254594146766
39,0.8198198197710036,0.4103762064675246
40,0.8271908272884597,0.40280299949216414
41,0.8292383292383292,0.39624470445486876
42,0.8353808352832028,0.3887336761076659
43,0.8321048320071996,0.38207963057759353
44,0.8390663390663391,0.3802591803179326
45,0.8374283374283374,0.3739213962519784
46,0.8402948403436565,0.36958267462243805
47,0.8419328418840257,0.3655208627480547
48,0.8521703522191684,0.35356027493215214
49,0.8493038493526656,0.3591362840811021
50,0.8546273546273546,0.34639361127295715
51,0.8554463553487229,0.34580087455494496
52,0.8570843571331733,0.340599406605173
53,0.8521703522191684,0.33799637711311736
54,0.8595413595901757,0.3378030855718155
55,0.8579033579521742,0.33435089099026427
56,0.8632268631292307,0.3313121884133755
57,0.8619983620959945,0.32405351333008936
58,0.8636363636363636,0.3220619695241289
59,0.8611793612281774,0.32052778001694676
60,0.8656838655862332,0.3135334863392278
61,0.8685503685503686,0.3185237026990778
62,0.8583128583128583,0.3210969042158049
63,0.8697788696812373,0.3136132326919851
64,0.8656838656838657,0.310095156238618
65,0.8681408680920519,0.3060641475967654
66,0.867731367780184,0.3025860041257888
67,0.8693693692717369,0.30455978267218226
68,0.8746928745952421,0.3004961281795174
69,0.873464373366741,0.2975061063538019
70,0.8652743652743653,0.30587881257990945
71,0.871416871319239,0.2967028869750752
72,0.8665028665028665,0.3026816210328898
73,0.8751023750047426,0.29647378483138837
74,0.8701883700907377,0.29531329316159527
75,0.8718263718751881,0.30139013718474994
76,0.8697788697788698,0.29570436642415987
77,0.8808353808353808,0.28628190896679007
78,0.8681408680432356,0.30178287300684725
79,0.8742833742833743,0.28941887616501005
80,0.8791973790997467,0.28380818683333714
81,0.8861588860612537,0.28143390254052714
82,0.8742833741857418,0.2889757313621425
83,0.8746928746928747,0.28727036070484396
84,0.8771498770522447,0.2840467664816651
