epoch,acc,loss
0,0.5741195741683903,0.8314168437595352
1,0.6036036037012361,0.7264202252750412
2,0.6134316133339809,0.6892807082403497
3,0.6257166258142582,0.6688405255330185
4,0.633087633087633,0.6544456477540131
5,0.6437346437346437,0.6432989613137022
6,0.6511056512032836,0.6339157458507654
7,0.6564291565267889,0.6258121243175379
8,0.6605241605729768,0.617871311065313
9,0.6715806715806716,0.6118207116970559
10,0.6781326781814944,0.6056234823886143
11,0.6797706796730473,0.5998722973854008
12,0.68632268627387,0.5938013425427905
13,0.6867321866833704,0.5885234077283342
14,0.6986076985588824,0.583758671395023
15,0.6977886978863302,0.5791709357163244
16,0.7010647010647011,0.5740553064975067
17,0.7067977068465231,0.5691864436322992
18,0.7055692056668381,0.5654426077464679
19,0.7113022113510276,0.5614100726875099
20,0.7133497133008971,0.5580584416615972
21,0.7092547092547092,0.553754452942435
22,0.71744471754235,0.5502489762263255
23,0.7203112202135878,0.5467185640706087
24,0.7223587223831305,0.5427500258987795
25,0.7276822275845952,0.5391185073751001
26,0.7293202293690456,0.5357469076460059
27,0.7338247338735501,0.5321510712403337
28,0.7375102375590538,0.5294380953427127
29,0.7375102374614213,0.5260366867254446
30,0.7416052416540578,0.5226695525851238
31,0.7428337427849265,0.5194970837975017
32,0.7485667486155648,0.5163220226471782
33,0.7514332513356189,0.513066524589384
34,0.7481572482060644,0.5095265858930998
35,0.7600327600815763,0.5081545239974982
36,0.7530712531688856,0.5043494745808288
37,0.7575757575269413,0.5013732264073143
38,0.7637182636694475,0.4974917591252745
39,0.7616707617683942,0.4953006650950458
40,0.7653562654538979,0.4917741617543301
41,0.7661752660776336,0.489506399309313
42,0.7661752662240824,0.4870617476083723
43,0.7694512694024532,0.48443335734069787
44,0.7764127763151439,0.48133561044418843
45,0.779688779737596,0.4777969293766194
46,0.7870597870109708,0.4753115749769187
47,0.7805077805077805,0.4733155350232105
48,0.7825552826040988,0.4697833441985034
49,0.7886977886001562,0.46775495259123295
50,0.7891072890096567,0.464509582392609
51,0.7944307943331619,0.4614362253408565
52,0.7993447992471668,0.4582219142146427
53,0.8001638002126165,0.45551944809014633
54,0.7948402948891111,0.45369751777051415
55,0.7952497952986115,0.4525059015168995
56,0.7997542997054835,0.4503703825694435
57,0.7940212941189265,0.44715418799015266
58,0.8058968059456222,0.445302791081912
59,0.803030303030303,0.4435411899134724
60,0.8063063063551226,0.4396999224495634
61,0.8091728091239929,0.43893972222283667
62,0.8108108108108109,0.4365202123322124
63,0.8124488123511799,0.4339358032872499
64,0.8091728092704417,0.43202867354651536
65,0.812448812546445,0.431444581320401
66,0.8165438165438166,0.42845395351413035
67,0.8153153153641316,0.4265981676830414
68,0.8165438165926328,0.4253697754368247
69,0.8198198197710036,0.4237385827141839
70,0.8165438165438166,0.420847049680135
71,0.8206388206876369,0.419469876722856
72,0.8230958230958231,0.41707327636073205
73,0.8230958231446394,0.4151398432635558
74,0.8263718263230101,0.4128918897705328
75,0.8235053235541397,0.41125560690397905
76,0.8259623259135097,0.40891873262926365
77,0.8243243243243243,0.4078007137721723
78,0.8276003275515114,0.4052618502301334
79,0.8308763308763308,0.40347982574495306
80,0.8243243243731406,0.40169094992308807
81,0.8304668304668305,0.39948438751121507
82,0.826781326830143,0.39650056930373284
